Sky Ref Number,Outlet Type,Food Offering,BT Sports Pub,Preferential Sports,Number of TVs,Carling,Molson Coors
101722500004,,,No,,1,Yes,IOP - tier 3
185595600004,,,No,,1,Yes,IOP - tier 3
185561500004,,,No,,1,No,IOP - tier 2
141552100004,,,No,,1,No,IOP - tier 2
184666400004,,,No,,1,No,IOP - tier 3
185779600004,,,No,,1,Yes,IOP - tier 3
185767600004,,,No,,1,Yes,IOP - tier 3
185464000004,,,Yes,,1,No,IOP - not eligible
102499900004,,,No,,1,No,IOP - tier 3
139175800004,,,No,,1,Yes,IOP - tier 2
140200200004,,,No,,1,Yes,IOP - tier 3
185824600004,,,No,,1,No,IOP - tier 3
183661200004,,,No,,1,No,Wholesale
129393700004,,,No,,0,No,IOP - tier 3
112267000004,,,No,,0,No,IOP - tier 3
183229900004,,,No,,1,No,IOP - tier 3
183473200004,,,No,,1,Yes,IOP - tier 2
105215500004,,,No,,1,Yes,IOP - tier 3
140278900004,,,No,,1,No,IOP - not eligible
184134000004,,,No,,1,No,IOP - tier 3
102996000004,,,No,,1,No,IOP - tier 3
103996000004,,,No,,1,Yes,IOP - not eligible
185767900004,,,No,,1,Yes,IOP - tier 2
100085200004,,,No,,1,Yes,IOP - not eligible
185939600004,,,No,,1,No,IOP - tier 3
185516700004,,,No,,1,No,IOP - not eligible
180821600056,,,No,,0,No,IOP - tier 3
180964000004,,,No,,1,Yes,IOP - tier 3
103057900004,,,No,,1,No,IOP - tier 3
104664600004,,,No,,1,Yes,IOP - tier 3
184354000004,,,No,,1,Yes,IOP - tier 3
185065100004,,,No,,1,Yes,IOP - tier 3
137294500004,,,No,,1,Yes,
185273700004,,,No,,1,Yes,
100048600023,,,No,,0,Yes,
183065600004,,,No,,1,Yes,
100051400068,,,Yes,,1,Yes,
101098900004,,,No,,1,Yes,
102148600004,,,No,,1,Yes,
124819300004,,,No,,1,Yes,
180836300004,,,No,,1,Yes,
105545800004,,,No,,1,Yes,
184680600004,,,No,,1,Yes,
184521500004,,,No,,1,Yes,
180565200004,,,No,,1,Yes,
115703400004,,,No,,0,Yes,
101525800004,,,No,,0,Yes,
104658600004,,,No,,1,Yes,
105143300004,,,Yes,,1,Yes,
185802000004,,,No,,1,Yes,
182800500024,,,No,,1,Yes,
185512100004,,,No,,1,Yes,
105556600004,,,Yes,,1,No,
185368900004,,,No,,1,Yes,
129834900004,,,Yes,,1,No,
118153000004,,,Yes,,1,No,
100011700577,,,Yes,,1,No,
182800500008,,,No,,0,Yes,
184731000004,,,No,,1,Yes,
101138000004,,,No,,0,Yes,
117457600004,,,Yes,,1,No,
104032500004,,,Yes,,1,No,
105811400004,,,No,,1,Yes,
183204500004,,,No,,1,Yes,
103862500004,,,No,,1,No,Wholesale
104780500004,,,No,,1,No,Wholesale
103199700004,,,No,,1,No,Wholesale
134475800004,,,No,,1,Yes,Wholesale
116144900004,,,No,,0,No,Wholesale
100051400169,,,No,,0,Yes,
184036100004,,,Yes,,1,No,
100013000814,,,No,,1,Yes,
180595400032,,,No,,1,Yes,
185853600004,,,No,,1,Yes,
103459200004,,,No,,1,Yes,
136248300004,,,No,,0,No,Wholesale
103102900004,,,No,,1,Yes,Wholesale
102518100004,,,No,,1,No,Wholesale
100011700323,,,No,,0,No,Wholesale
185983800004,,,No,,1,Yes,
100015300759,,,No,,1,Yes,
184087400004,,,No,,1,Yes,
184765700004,,,No,,1,Yes,
100025800344,,,No,,1,Yes,
100682500004,,,No,,1,Yes,
180595400041,,,No,,1,Yes,
107521000004,,,No,,1,Yes,
100013000716,,,No,,0,Yes,
100015300021,,,No,,1,Yes,
100015300171,,,No,,1,Yes,
100025800030,,,No,,1,Yes,
110378800004,,,No,,1,Yes,Wholesale
100057200040,,,No,,1,No,Wholesale
180838900032,,,No,,0,Yes,
104103500004,,,No,,1,Yes,Wholesale
105312500004,,,No,,1,Yes,
140413500004,,,No,,1,Yes,
141292000004,,,No,,1,Yes,
105962500004,,,No,,0,Yes,
100025800291,,,Yes,,1,Yes,
135875800004,,,Yes,,1,No,
121805400004,,,No,,1,Yes,
101870700004,,,No,,1,No,Wholesale
185595000004,,,No,,1,Yes,
184030200004,,,No,,1,Yes,
184029900004,,,No,,1,Yes,
100013000732,,,No,,1,Yes,
100013000733,,,No,,1,Yes,
185739400004,,,Yes,,1,Yes,
184546600004,,,No,,1,Yes,
100030100105,,,No,,1,No,Wholesale
185505900004,,,No,,1,No,IOP - not eligible
127297400004,,,No,,1,Yes,
185287200004,,,Yes,,1,No,
104641500004,,,No,,1,Yes,Wholesale
185467200004,,,Yes,,1,Yes,
101566800004,,,No,,1,Yes,
105060000004,,,No,,1,No,Wholesale
136768800004,,,No,,0,Yes,Wholesale
184194400004,,,No,,1,Yes,Wholesale
100015300142,,,No,,1,Yes,
100013000782,,,No,,1,Yes,
140457800004,,,No,,1,Yes,Wholesale
100018600856,,,No,,1,Yes,
102529500004,,,No,,1,Yes,
182294700004,,,No,,1,No,Wholesale
185767200004,,,No,,1,Yes,
138594700004,,,No,,1,Yes,
102094000004,,,No,,0,Yes,
102907300004,,,No,,1,No,Wholesale
134891200004,,,No,,0,Yes,
100013000868,,,No,,1,Yes,
184212800004,,,No,,1,Yes,
137931300004,,,No,,1,Yes,
184030400004,,,No,,1,Yes,
102778700004,,,No,,1,Yes,Wholesale
140786700004,,,No,,0,Yes,
104534700004,,,No,,1,Yes,Wholesale
103129400004,,,No,,1,No,Wholesale
183952000004,,,No,,1,Yes,Wholesale
180483600004,,,No,,1,Yes,
183198400004,,,No,,1,Yes,Wholesale
100025800307,,,No,,1,Yes,
100013000754,,,No,,1,Yes,
183898500004,,,Yes,,1,Yes,
185929000004,,,No,,1,Yes,
102039400004,,,No,,1,Yes,
182651800004,,,No,,1,Yes,
112278100004,,,No,,0,Yes,
112213400004,,,No,,0,Yes,
184030700004,,,No,,0,Yes,
103773200004,,,No,,0,Yes,
184351600004,,,Yes,,1,Yes,
100035400340,,,No,,0,Yes,
185355500004,,,No,,1,Yes,
104552800004,,,No,,1,No,Wholesale
184030800004,,,No,,1,Yes,
102493500004,,,No,,1,Yes,
131308000004,,,No,,1,Yes,
102247200004,,,No,,0,Yes,
134126200004,,,No,,1,No,Wholesale
180424400004,,,No,,1,Yes,
105678200004,,,No,,0,Yes,
100295500004,,,No,,1,Yes,
103029700004,,,Yes,,1,No,
134751300004,,,No,,0,Yes,
104635000004,,,No,,0,Yes,
180042100004,,,No,,1,Yes,
105755100004,,,No,,1,Yes,
112321200004,,,No,,0,Yes,
100032800009,,,No,,0,Yes,
182973900004,,,No,,1,Yes,
128431300004,,,No,,1,Yes,
101881700004,,,No,,1,Yes,Wholesale
181400103198,,,No,,0,Yes,
105031800004,,,No,,1,Yes,
123701700004,,,No,,1,No,Wholesale
185941500004,,,No,,1,Yes,IOP - not eligible
185874600004,,,No,,1,Yes,
110201800004,,,No,,0,Yes,
181168300004,,,Yes,,1,No,
180884700041,,,Yes,,1,Yes,
142591100004,,,No,,1,Yes,Wholesale
185755300004,,,No,,1,Yes,
105216000004,,,No,,1,No,Wholesale
185314800004,,,No,,1,Yes,
100030100046,,,No,,1,Yes,Wholesale
114283400004,,,No,,1,Yes,
185589400004,,,Yes,,1,No,
185170600004,,,No,,1,Yes,
185864800004,,,No,,1,No,Wholesale
180595400011,,,No,,0,Yes,
100030100022,,,No,,1,No,Wholesale
105021500004,,,No,,1,No,Wholesale
101773900004,,,No,,1,No,IOP - not eligible
103522200004,,,No,,1,Yes,
185835600004,,,No,,1,Yes,Wholesale
104413000004,,,No,,1,Yes,Wholesale
180879100004,,,No,,1,Yes,
105430700004,,,No,,1,Yes,
107571900004,,,No,,1,No,Wholesale
100030100021,,,No,,1,No,Wholesale
181604700004,,,No,,1,Yes,
184311600004,,,No,,1,No,Wholesale
100561100004,,,No,,1,No,Wholesale
103365200004,,,No,,1,No,Wholesale
103074800004,,,No,,1,No,Wholesale
101619700004,,,No,,1,Yes,
102988700004,,,No,,1,Yes,
182153600004,,,No,,1,Yes,
105259900004,,,No,,1,Yes,IOP - not eligible
182033300004,,,No,,1,Yes,Wholesale
137414300004,,,No,,1,Yes,
181210400004,,,No,,1,Yes,Wholesale
103564000004,,,No,,1,No,Wholesale
185535900004,,,No,,1,Yes,IOP - not eligible
180821600007,,,No,,0,No,Wholesale
185599600004,,,No,,1,No,Wholesale
102325900004,,,Yes,,1,Yes,
184044800005,,,No,,1,Yes,
103613100004,,,No,,1,Yes,
183877900004,,,No,,1,Yes,IOP - not eligible
101974400004,,,No,,1,Yes,
100022100015,,,No,,0,Yes,
180507200012,,,No,,1,Yes,
180412000004,,,No,,1,Yes,Wholesale
101163900004,,,No,,1,No,Wholesale
103543100004,,,No,,1,Yes,
112725000004,,,No,,0,Yes,
102347100004,,,No,,1,No,Wholesale
102033100004,,,No,,1,No,Wholesale
100690600004,,,No,,1,Yes,
180771400004,,,No,,1,No,Wholesale
101780900004,,,No,,1,Yes,Wholesale
101969900004,,,No,,1,No,Wholesale
184100700004,,,Yes,,1,Yes,
180424600004,,,No,,1,Yes,Wholesale
182490900004,,,No,,1,No,Wholesale
180496300004,,,No,,1,Yes,Wholesale
100022500214,,,No,,1,No,Wholesale
120173700004,,,No,,1,Yes,Wholesale
100013000788,,,No,,1,Yes,
185770000004,,,No,,1,Yes,
102683400004,,,No,,1,No,Wholesale
180324000004,,,No,,1,Yes,
100747500004,,,No,,1,Yes,
185967900004,,,No,,1,Yes,IOP - not eligible
185519200004,,,No,,1,Yes,
184056300004,,,No,,1,Yes,
102443900004,,,No,,1,Yes,
103147100004,,,No,,1,Yes,Wholesale
180771700004,,,No,,1,Yes,
186012500004,,,No,,1,Yes,Wholesale
185835500004,,,No,,1,No,IOP - not eligible
183105000004,,,No,,1,Yes,
185142700004,,,No,,1,Yes,
104413200004,,,No,,1,Yes,Wholesale
101169700004,,,No,,1,Yes,
123879100004,,,No,,0,Yes,
185289000004,,,No,,1,No,Wholesale
103346000004,,,No,,1,Yes,
104767800004,,,Yes,,1,Yes,
100886800004,,,No,,1,Yes,
103601000004,,,No,,1,Yes,Wholesale
186010000004,,,No,,1,Yes,
102329600004,,,No,,1,Yes,IOP - not eligible
100200300004,,,No,,1,Yes,
181891300004,,,No,,1,Yes,
181470200004,,,No,,1,Yes,Wholesale
104242400004,,,No,,1,Yes,
105292200004,,,No,,1,No,Wholesale
184194600004,,,No,,1,Yes,
102066100004,,,No,,1,Yes,
103050200004,,,No,,1,Yes,Wholesale
180771600004,,,No,,1,Yes,
122677600004,,,No,,0,No,Wholesale
105439600004,,,No,,1,Yes,
185839700004,,,No,,1,No,Wholesale
101729200004,,,No,,1,No,Wholesale
112566300004,,,No,,0,Yes,Wholesale
112566700004,,,No,,0,Yes,
114593500004,,,No,,0,Yes,
138468500004,,,No,,0,Yes,
132069500004,,,No,,0,Yes,
130829900004,,,No,,0,Yes,
100050500024,,,No,,0,Yes,
103052300004,,,No,,1,Yes,Wholesale
100289600004,,,No,,0,No,Wholesale
184776100004,,,No,,0,Yes,
104457700004,,,No,,1,Yes,
180780800007,,,No,,0,Yes,
136046300004,,,No,,1,No,Wholesale
142111000004,,,No,,1,Yes,
100015300507,,,No,,1,Yes,Wholesale
100043100028,,,No,,1,Yes,
185119800004,,,No,,1,Yes,
183002900004,,,No,,1,Yes,
100011700632,,,Yes,,1,No,
183663300004,,,No,,1,Yes,
100013000682,,,No,,1,Yes,
131265000004,,,No,,0,Yes,
182527300004,,,No,,1,Yes,
185471700004,,,No,,1,Yes,IOP - not eligible
100493700004,,,No,,1,Yes,
121375500004,,,No,,0,Yes,
180268600004,,,No,,1,Yes,
100507100004,,,No,,0,Yes,
104911000004,,,No,,1,Yes,IOP - not eligible
100011700190,,,Yes,,1,No,
182137600004,,,No,,1,No,Wholesale
104832800004,,,No,,1,Yes,Wholesale
181499700004,,,No,,1,Yes,Wholesale
181641300004,,,No,,0,Yes,
123747300004,,,No,,0,Yes,
182713300004,,,No,,0,Yes,
100030100123,,,No,,1,Yes,Wholesale
100029600004,,,Yes,,1,No,
139017400004,,,No,,1,Yes,
104659600004,,,No,,1,Yes,
185027300004,,,No,,1,Yes,
130113800004,,,No,,0,No,Wholesale
100889000004,,,No,,1,Yes,
182180500004,,,No,,1,Yes,
183056100004,,,No,,1,Yes,
185857200004,,,No,,1,Yes,
185823400004,,,No,,1,Yes,
185503500004,,,No,,1,Yes,
139840900004,,,No,,1,Yes,
184228100004,,,No,,1,Yes,
185860900004,,,No,,1,Yes,IOP - not eligible
185903700004,,,No,,1,Yes,
102352600004,,,No,,1,Yes,IOP - not eligible
100022500233,,,No,,1,No,Wholesale
104457000004,,,Yes,,1,Yes,
123626300004,,,No,,1,Yes,Wholesale
185513800004,,,No,,1,Yes,Wholesale
100029600056,,,Yes,,1,Yes,
100807200004,,,No,,1,No,Wholesale
183882600004,,,No,,1,Yes,
103649700004,,,No,,1,Yes,
100041100013,,,No,,0,Yes,
100029600126,,,Yes,,1,No,
183680600004,,,No,,0,Yes,
181189600004,,,No,,1,No,Wholesale
181301300004,,,No,,1,Yes,
184107100004,,,Yes,,1,No,
100026000014,,,Yes,,1,No,
102855900004,,,Yes,,1,Yes,
100043100063,,,No,,1,Yes,
184082700004,,,Yes,,1,No,
184181600004,,,Yes,,1,Yes,
121252600004,,,Yes,,1,No,
183795200004,,,Yes,,1,Yes,
185471200004,,,Yes,,1,Yes,
100026000015,,,Yes,,1,No,
182761800004,,,Yes,,1,No,
185292100004,,,Yes,,1,Yes,
180083200004,,,No,,1,Yes,
184710400004,,,No,,1,Yes,
137323400004,,,No,,0,Yes,
185474600004,,,No,,0,Yes,
100618400004,,,No,,1,Yes,
185527000004,,,No,,1,Yes,
184390400054,,,No,,1,Yes,
181184000004,,,Yes,,1,No,
183562600004,,,No,,1,Yes,
180405700004,,,Yes,,1,No,
102924000004,,,Yes,,1,No,
183627000004,,,Yes,,1,No,
134348900004,,,No,,1,No,Wholesale
132241300004,,,No,,0,Yes,
104121400004,,,No,,1,Yes,
183617500004,,,No,,1,Yes,Wholesale
183495800004,,,Yes,,1,No,
100011701340,,,Yes,,1,No,
104793600004,,,No,,1,Yes,Wholesale
100930600004,,,No,,1,No,Wholesale
185932000004,,,No,,1,Yes,
108015600004,,,No,,0,No,Wholesale
180943500004,,,Yes,,1,Yes,
104917900004,,,No,,1,Yes,
185581900004,,,No,,1,Yes,
180133500004,,,No,,1,Yes,
102014200004,,,No,,1,Yes,
134553800004,,,No,,1,Yes,
137086300004,,,No,,1,Yes,Wholesale
183702200004,,,No,,1,Yes,
101834200004,,,No,,1,No,Wholesale
182430600004,,,No,,1,Yes,Wholesale
185238100004,,,Yes,,1,Yes,
101835500004,,,Yes,,1,No,
100011700343,,,Yes,,1,No,
182800500009,,,No,,1,Yes,
184658200004,,,No,,1,Yes,
105037400004,,,No,,1,Yes,
100013000844,,,No,,0,Yes,
101245300004,,,Yes,,1,Yes,
183677700004,,,No,,1,Yes,
110143400004,,,No,,1,Yes,Wholesale
100013000862,,,No,,1,Yes,
104918800004,,,No,,1,No,Wholesale
180220000004,,,No,,1,No,Wholesale
100015300775,,,No,,1,Yes,
185311800004,,,No,,1,Yes,
182308600004,,,No,,1,Yes,IOP - not eligible
104345700004,,,No,,0,Yes,
105727000004,,,No,,1,No,Wholesale
182958100004,,,No,,1,Yes,
185783700004,,,No,,1,Yes,
183144100004,,,No,,1,Yes,
180339100004,,,No,,1,No,Wholesale
184723000004,,,Yes,,1,Yes,
185559800004,,,No,,1,Yes,
182050800004,,,No,,1,Yes,
139104400004,,,No,,0,Yes,
183484300004,,,No,,1,Yes,
102276300004,,,No,,1,Yes,
100013000722,,,No,,0,Yes,
105973000004,,,No,,0,Yes,
184723300004,,,No,,0,Yes,
184474300004,,,No,,1,Yes,
183507500025,,,Yes,,1,No,
101312100004,,,No,,1,Yes,IOP - not eligible
112949100004,,,No,,0,Yes,
103804800004,,,No,,1,Yes,
127244600004,,,No,,0,Yes,
185078100004,,,No,,1,Yes,
102071300004,,,No,,1,Yes,
184169900004,,,No,,1,Yes,
183856200004,,,No,,1,Yes,
180358600004,,,No,,1,Yes,
180318100004,,,No,,1,Yes,
181937300004,,,No,,1,Yes,IOP - not eligible
182084000004,,,No,,1,Yes,
182266300004,,,No,,1,Yes,
112111000004,,,No,,1,Yes,
184785600004,,,No,,0,Yes,
105705900004,,,No,,1,Yes,
104102200004,,,No,,1,Yes,
105891100004,,,No,,1,No,Wholesale
185122600004,,,No,,1,Yes,
182832700004,,,No,,1,No,Wholesale
182101800004,,,No,,1,Yes,
181460600004,,,No,,1,Yes,
110608800004,,,No,,1,Yes,
180540600004,,,No,,1,Yes,
134617900004,,,No,,0,Yes,
185417900004,,,No,,1,Yes,
100205100004,,,No,,1,Yes,
135787000004,,,No,,1,Yes,
182800500047,,,No,,1,Yes,
100015300008,,,No,,1,Yes,
137321600004,,,No,,0,Yes,
100015300787,,,No,,1,Yes,
182404200004,,,Yes,,1,Yes,
124130300004,,,No,,1,No,Wholesale
104438700004,,,No,,1,No,Wholesale
100118200004,,,No,,1,No,Wholesale
103589200004,,,No,,1,No,Wholesale
105459900004,,,No,,1,No,Wholesale
137277900004,,,No,,1,No,Wholesale
103658900004,,,No,,1,No,Wholesale
100105000004,,,No,,1,No,Wholesale
185054500004,,,No,,1,No,Wholesale
101805500004,,,No,,1,No,Wholesale
182844700004,,,No,,1,No,Wholesale
185544700004,,,No,,1,No,Wholesale
101316700004,,,No,,1,No,Wholesale
103726700004,,,No,,1,No,Wholesale
102961700004,,,No,,0,No,Wholesale
104711400004,,,No,,1,No,Wholesale
105102500004,,,No,,1,No,Wholesale
101988000004,,,No,,1,No,Wholesale
103788100004,,,No,,1,No,Wholesale
185238900004,,,No,,1,No,Wholesale
130346300004,,,No,,1,No,Wholesale
104437700004,,,No,,1,No,Wholesale
101315500004,,,No,,1,No,Wholesale
102779800004,,,No,,1,No,Wholesale
129166300004,,,No,,1,No,Wholesale
103550100004,,,No,,1,No,Wholesale
100688900004,,,No,,1,No,Wholesale
185283300004,,,No,,1,No,Wholesale
101889500004,,,No,,1,No,Wholesale
102644200004,,,No,,1,No,Wholesale
185365700004,,,No,,1,No,Wholesale
105828600004,,,No,,1,No,Wholesale
110543800004,,,No,,0,No,Wholesale
184328700004,,,No,,1,No,Wholesale
103267000004,,,No,,1,No,Wholesale
185387100004,,,No,,1,No,Wholesale
100365600004,,,No,,1,No,Wholesale
184545700004,,,No,,1,No,Wholesale
102566000004,,,No,,0,No,Wholesale
120226100004,,,No,,0,No,Wholesale
116835400004,,,No,,1,No,Wholesale
104323200004,,,No,,1,No,Wholesale
185507300004,,,No,,1,No,Wholesale
120896600004,,,No,,0,No,Wholesale
104508300004,,,No,,1,No,Wholesale
104298500004,,,No,,1,No,Wholesale
181442100004,,,No,,1,No,Wholesale
184607600004,,,No,,1,No,Wholesale
110608100004,,,No,,0,No,Wholesale
102060900004,,,No,,1,No,Wholesale
137096000004,,,No,,1,No,Wholesale
121181400004,,,No,,0,No,Wholesale
182976500004,,,No,,1,No,Wholesale
101864600004,,,No,,1,No,Wholesale
180844300004,,,No,,1,No,Wholesale
100701600004,,,No,,1,No,Wholesale
184483700004,,,No,,0,No,Wholesale
105856200004,,,No,,1,No,Wholesale
183697500004,,,No,,1,No,Wholesale
100500700004,,,No,,1,No,Wholesale
101928100004,,,No,,1,No,Wholesale
101786300004,,,No,,1,No,Wholesale
101273300004,,,No,,1,No,Wholesale
102044400004,,,No,,1,No,Wholesale
104870600004,,,No,,1,No,Wholesale
101497000004,,,No,,1,No,Wholesale
184167200004,,,No,,1,No,Wholesale
103098100004,,,No,,1,No,Wholesale
105452200004,,,No,,1,No,Wholesale
100161600004,,,No,,1,No,Wholesale
105485700004,,,No,,1,No,Wholesale
101325900004,,,No,,1,No,Wholesale
102613400004,,,No,,1,No,Wholesale
103809900004,,,No,,1,No,Wholesale
116109500004,,,No,,1,No,Wholesale
106519900004,,,No,,1,No,Wholesale
185502000004,,,No,,1,No,Wholesale
106429000004,,,No,,1,No,Wholesale
116492800004,,,No,,0,No,Wholesale
103198400004,,,Yes,,1,No,
184726000004,,,No,,1,Yes,
103475800004,,,No,,1,No,IOP - not eligible
117282200004,,,No,,1,No,Wholesale
182322000004,,,No,,1,Yes,Wholesale
100702300004,,,No,,1,Yes,
106012000004,,,No,,1,Yes,
183711800004,,,No,,0,Yes,Wholesale
102346900004,,,No,,1,Yes,
100030100139,,,No,,1,Yes,
180748800004,,,No,,1,Yes,
184192700004,,,Yes,,1,Yes,Wholesale
100088100004,,,No,,1,Yes,
184056800004,,,Yes,,1,No,
182184100004,,,No,,1,Yes,IOP - not eligible
104927100004,,,No,,1,Yes,IOP - not eligible
119167100004,,,No,,0,Yes,
104247200004,,,No,,1,Yes,
183970800020,,,No,,1,Yes,
103919400004,,,No,,0,No,Wholesale
115685900004,,,No,,0,Yes,
100557200004,,,No,,1,Yes,
180493100004,,,No,,1,Yes,Wholesale
100671100004,,,No,,1,Yes,Wholesale
137143800004,,,No,,1,Yes,
101038500004,,,No,,1,Yes,
100737800004,,,No,,1,Yes,
100032400643,,,No,,0,No,Wholesale
132590300004,,,No,,0,Yes,
117359000004,,,No,,0,No,Wholesale
112248100004,,,No,,0,Yes,Wholesale
183051700004,,,No,,1,Yes,Wholesale
136755700004,,,No,,0,Yes,
118947200004,,,No,,0,No,Wholesale
101790700004,,,No,,1,Yes,
132410100004,,,Yes,,1,No,
128869100004,,,Yes,,1,No,IOP - not eligible
119891000004,,,Yes,,1,No,
126006300004,,,No,,0,No,IOP - not eligible
132564800004,,,No,,0,Yes,
105351900004,,,Yes,,1,No,
102660300004,,,No,,1,Yes,
184032100004,,,Yes,,1,No,Wholesale
104034500004,,,No,,1,No,Wholesale
100231200004,,,No,,1,No,Wholesale
100011700865,,,No,,1,Yes,
184525000004,,,No,,1,Yes,
131487100004,,,No,,0,Yes,
103472100004,,,No,,1,Yes,
102393500004,,,No,,1,Yes,Wholesale
112187700004,,,No,,0,Yes,
184429400004,,,No,,1,Yes,
100011701363,,,Yes,,1,No,
103221500004,,,No,,1,No,Wholesale
128986300004,,,Yes,,1,No,
184346100008,,,No,,1,No,Wholesale
135797700004,,,No,,1,No,Wholesale
104995200004,,,No,,1,No,Wholesale
182250700004,,,No,,1,Yes,
182588900004,,,No,,1,Yes,
100013000846,,,No,,1,Yes,
183003900004,,,No,,1,Yes,Wholesale
185557700014,,,Yes,,1,No,IOP - not eligible
181173900004,,,No,,1,No,IOP - not eligible
100040200050,,,Yes,,1,No,
104633100004,,,No,,1,Yes,IOP - not eligible
184168600004,,,No,,1,Yes,
135911200004,,,No,,1,Yes,Wholesale
181400100151,,,No,,1,Yes,
101741600004,,,No,,1,No,Wholesale
103574300004,,,No,,1,Yes,
104354300004,,,No,,1,Yes,Wholesale
101698000004,,,No,,1,No,Wholesale
102432800004,,,No,,1,No,IOP - not eligible
184336700004,,,No,,1,No,Wholesale
182213400004,,,No,,1,No,Wholesale
130085900004,,,No,,1,No,Wholesale
104377700004,,,No,,1,Yes,Wholesale
141488900004,,,No,,0,No,Wholesale
134319400004,,,No,,1,Yes,Wholesale
104176800004,,,No,,1,Yes,Wholesale
184248400004,,,No,,1,Yes,
128401000004,,,No,,1,No,IOP - not eligible
100681200004,,,No,,1,Yes,
103970000004,,,No,,0,Yes,Wholesale
181487400004,,,No,,1,Yes,
102975400004,,,No,,1,Yes,
104457300004,,,No,,1,Yes,
185993700004,,,No,,0,No,Wholesale
185926800004,,,No,,1,Yes,
183510200004,,,No,,1,Yes,
102713100004,,,No,,1,No,Wholesale
106319900004,,,No,,1,Yes,
100504300004,,,No,,1,No,Wholesale
100601600004,,,No,,1,Yes,
102445900004,,,No,,1,No,Wholesale
181977400004,,,No,,0,No,Wholesale
181156500004,,,No,,1,Yes,IOP - not eligible
181377900004,,,No,,1,No,Wholesale
180772200004,,,No,,1,No,IOP - not eligible
105699900004,,,No,,1,Yes,Wholesale
111666800004,,,No,,1,Yes,Wholesale
184391600004,,,No,,1,Yes,
180371400004,,,No,,1,Yes,
101245800004,,,No,,1,Yes,IOP - not eligible
185078000004,,,No,,1,Yes,
100237100004,,,No,,1,Yes,Wholesale
181970600004,,,No,,1,Yes,
100399700004,,,No,,1,Yes,Wholesale
103185800004,,,No,,1,Yes,Wholesale
104738200004,,,No,,1,Yes,
183197200004,,,No,,1,No,Wholesale
100928100004,,,No,,1,Yes,Wholesale
104679100004,,,No,,1,Yes,Wholesale
115491300004,,,Yes,,1,Yes,
103329600004,,,No,,1,Yes,
101712800004,,,No,,1,Yes,Wholesale
185959700004,,,No,,1,Yes,
102617700004,,,No,,1,Yes,Wholesale
102163600004,,,No,,0,No,Wholesale
181385200004,,,No,,1,Yes,Wholesale
182735600121,,,No,,0,Yes,IOP - not eligible
102253300004,,,No,,1,Yes,
184107700004,,,No,,1,Yes,
182584600004,,,No,,1,Yes,
128355600004,,,No,,0,Yes,
115999600004,,,No,,1,No,Wholesale
133442900004,,,No,,0,Yes,
182186000004,,,No,,1,Yes,
185084000004,,,No,,1,Yes,
132027200004,,,No,,1,Yes,Wholesale
110660000004,,,No,,1,Yes,
101411700004,,,No,,0,Yes,Wholesale
185503300004,,,No,,1,No,Wholesale
182137900004,,,No,,1,Yes,
100371700004,,,No,,1,No,Wholesale
185758600004,,,No,,0,Yes,
105685000004,,,No,,1,Yes,
184444400004,,,No,,1,Yes,Wholesale
101617200004,,,No,,1,Yes,IOP - not eligible
184088100004,,,No,,0,Yes,
184252200004,,,No,,1,No,Wholesale
180171800004,,,No,,1,Yes,Wholesale
137149900004,,,No,,1,Yes,IOP - not eligible
135583200004,,,Yes,,1,No,
100013100014,,,No,,1,Yes,Wholesale
182815700004,,,No,,1,No,IOP - not eligible
182733600004,,,No,,1,Yes,
111069800004,,,No,,0,Yes,
101876600004,,,No,,1,Yes,
103079900004,,,No,,1,Yes,
103087200004,,,Yes,,1,No,
105953100004,,,No,,1,Yes,Wholesale
185995900004,,,No,,1,Yes,
136577600004,,,No,,0,Yes,
180884700063,,,Yes,,1,No,Wholesale
185804000004,,,No,,1,Yes,Wholesale
184737400004,,,No,,1,Yes,
111065000004,,,No,,0,Yes,
180221300004,,,No,,1,Yes,
184072200004,,,No,,1,No,Wholesale
185887200004,,,No,,1,Yes,Wholesale
180884700108,,,No,,1,Yes,
102990400004,,,No,,0,Yes,Wholesale
105963900004,,,No,,1,No,Wholesale
180413800004,,,No,,1,No,Wholesale
185327000004,,,No,,1,Yes,Wholesale
185903900004,,,No,,1,Yes,
182791400004,,,No,,1,No,Wholesale
102001000004,,,No,,1,Yes,
182438200004,,,No,,1,Yes,
184597100004,,,No,,1,No,Wholesale
121968700004,,,No,,0,Yes,IOP - not eligible
105389800004,,,No,,1,No,Wholesale
135166000004,,,No,,1,Yes,IOP - not eligible
100018600913,,,No,,1,Yes,
104851500004,,,No,,1,Yes,Wholesale
182439200004,,,No,,1,Yes,
185399000004,,,No,,1,Yes,
185329300004,,,No,,1,Yes,Wholesale
105282100004,,,No,,0,No,IOP - not eligible
180884700099,,,No,,1,Yes,
135052400004,,,No,,1,No,Wholesale
100796500004,,,No,,1,Yes,
136573900004,,,No,,1,Yes,
183779900004,,,No,,1,Yes,
184542700004,,,No,,0,Yes,
134344200004,,,Yes,,1,Yes,Wholesale
180884700061,,,Yes,,1,No,
103575600004,,,No,,1,No,Wholesale
185903600004,,,No,,1,No,Wholesale
104993000004,,,No,,1,Yes,
118184400004,,,No,,1,Yes,
135614400004,,,Yes,,1,Yes,Wholesale
122322200004,,,No,,1,Yes,Wholesale
185914600004,,,No,,0,Yes,
184394400004,,,No,,1,No,Wholesale
