Sky Ref Number,Outlet Type,Food Offering,BT Sports Pub,Preferential Sports,Number of TVs,Carling,Molson Coors
105595900004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
103078400004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
104643900004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
184320100004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
103047500004,Golf Club,bar and kitchen,No,,1,Yes,IOP - not eligible
183501000004,Golf Club,fine dining,No,,1,Yes,IOP - tier 3
104942800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
100757400004,Golf Club,fine dining,No,,1,Yes,IOP - tier 3
101021800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
102475900004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
182701900004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
121493300004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
104865500004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
102015600004,Golf Club,everyday traditional,No,,1,Yes,IOP - not eligible
103849100004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
101071700004,Golf Club,fine dining,No,,1,Yes,IOP - tier 3
101298600004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
101315600004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
104300400004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
101328200004,Golf Club,bar snacks,No,,1,Yes,IOP - not eligible
101855800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
104903700004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
185794800004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
103678500004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
104277800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
100830200004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
101712300004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
102000600004,Golf Club,everyday traditional,Yes,,1,Yes,IOP - tier 3
101265100004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
104378200004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
125785000004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
103161600004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
104889300004,Golf Club,everyday traditional,No,,1,No,Wholesale
101870300004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 2
100020500020,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
100020500016,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
100020500012,Golf Club,everyday traditional,No,,1,Yes,Wholesale
100020500024,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
100020500028,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
100020500011,Golf Club,everyday traditional,No,,1,Yes,Wholesale
100020500008,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
100020500023,Golf Club,everyday traditional,No,,1,Yes,Wholesale
100020500053,Golf Club,everyday traditional,No,,1,Yes,Wholesale
182262900004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
100138100004,Golf Club,fine dining,No,,1,No,Wholesale
182489200004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
104517300004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
103567800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
103047200004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 2
102892200004,Golf Club,fine dining,No,,1,Yes,IOP - tier 3
102834900004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 2
101276300004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
101852400004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 2
103071500004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
105466800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
101151200004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
101856700004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
185874900004,Golf Club,everyday traditional,No,,1,No,Wholesale
103083300004,Golf Club,everyday traditional,No,,0,Yes,IOP - tier 3
183659600004,Golf Club,bar and kitchen,No,,1,No,IOP - not eligible
183989400004,Golf Club,fine dining,No,,1,Yes,IOP - tier 3
182402000004,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
116454600004,Golf Club,everyday traditional,No,,0,Yes,IOP - tier 3
101890800004,Golf Club,fine dining,No,,1,Yes,IOP - tier 3
103079500004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
103174500004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
105540000004,Golf Club,everyday traditional,Yes,,1,Yes,IOP - tier 3
105457000004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
109261100004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
103776400004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
182715400004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
104984400004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
104210800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
184508300004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
100072000004,Golf Club,bar snacks,No,,1,Yes,IOP - tier 3
182659700004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
104875200004,Golf Club,fine dining,No,,1,Yes,IOP - tier 3
182610800004,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
105477200004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
116901800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
101289800004,Golf Club,everyday traditional,Yes,,1,Yes,IOP - tier 3
128621900004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
101283900004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
100073500004,Golf Club,bar snacks,No,,1,Yes,Wholesale
183806600004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 2
184572100004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
184019300004,Golf Club,bar snacks,No,,1,Yes,IOP - not eligible
105476100004,Golf Club,everyday traditional,No,,1,No,IOP - tier 3
182598200004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
184711800004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
104285400004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 2
105416900004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
184438200004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
180868300004,Golf Club,bar and kitchen,No,,1,No,IOP - tier 3
101173400004,Golf Club,everyday traditional,No,,1,Yes,IOP - tier 3
183831400004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
102596800004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 2
183618900004,Golf Club,fine dining,No,,1,Yes,IOP - tier 2
182669100004,Golf Club,bar snacks,No,,1,Yes,IOP - not eligible
185404000004,Golf Club,everyday traditional,No,,1,Yes,IOP - not eligible
104668200004,Golf Club,bar and kitchen,No,,1,Yes,IOP - tier 3
180759600004,Golf Club,bar snacks,No,,1,No,
105062800004,Golf Club,everyday traditional,No,,1,No,
116483400004,Golf Club,bar and kitchen,No,,1,No,
105511300004,Golf Club,bar snacks,No,,1,Yes,
104874800004,Golf Club,bar snacks,No,,1,No,
101688900004,Golf Club,everyday traditional,No,,1,No,
183699900004,Golf Club,bar and kitchen,No,,1,No,
100124100004,Golf Club,bar snacks,No,,1,No,
103062400004,Golf Club,bar and kitchen,No,,1,No,
103572500004,Golf Club,bar and kitchen,No,,1,No,
185273200004,Golf Club,everyday traditional,No,,1,No,
105552500004,Golf Club,bar and kitchen,No,,1,No,
185072600004,Golf Club,bar and kitchen,No,,1,No,
101873500004,Golf Club,everyday traditional,No,,1,Yes,
184331300004,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
182153300004,Golf Club,bar and kitchen,No,,1,No,
104261300004,Golf Club,bar and kitchen,No,,1,No,
100527100004,Golf Club,everyday traditional,No,,1,No,
113584900004,Golf Club,bar and kitchen,No,,1,No,
180357000004,Golf Club,bar snacks,No,,1,Yes,
100699700004,Golf Club,everyday traditional,No,,1,No,
181126100004,Golf Club,everyday traditional,No,,1,Yes,
185534800004,Golf Club,bar and kitchen,No,,1,No,
101470400004,Golf Club,everyday traditional,No,,1,Yes,
105288900004,Golf Club,bar and kitchen,No,,1,No,
100921900004,Golf Club,everyday traditional,No,,1,No,Wholesale
103246500004,Golf Club,bar and kitchen,No,,1,No,
103847600004,Golf Club,bar snacks,No,,1,No,
101891700004,Golf Club,everyday traditional,No,,1,No,
100688700004,Golf Club,bar and kitchen,No,,1,No,
103062000004,Golf Club,everyday traditional,No,,1,No,
185163000004,Golf Club,everyday traditional,No,,1,No,
104259300004,Golf Club,bar and kitchen,No,,1,No,
105065600004,Golf Club,everyday traditional,No,,1,No,
183152400004,Golf Club,everyday traditional,No,,1,No,
182315200004,Golf Club,everyday traditional,No,,1,No,
105886500004,Golf Club,everyday traditional,No,,1,No,
180522800004,Golf Club,bar and kitchen,No,,1,No,
185784800004,Golf Club,bar and kitchen,No,,1,No,
105054400004,Golf Club,everyday traditional,No,,1,No,
100086900004,Golf Club,bar and kitchen,No,,1,No,
104926200004,Golf Club,bar snacks,No,,1,No,
103741800004,Golf Club,everyday traditional,No,,1,No,
120059800004,Golf Club,everyday traditional,No,,1,No,
100020500013,Golf Club,bar and kitchen,No,,0,No,
104849500004,Golf Club,bar snacks,No,,1,No,
102415600004,Golf Club,everyday traditional,No,,1,No,
104259700004,Golf Club,everyday traditional,No,,1,No,
102466500004,Golf Club,bar and kitchen,No,,1,No,
180411400004,Golf Club,bar and kitchen,No,,1,No,
185923800004,Golf Club,bar and kitchen,No,,1,No,IOP - not eligible
100927400004,Golf Club,bar and kitchen,No,,1,No,
100227400004,Golf Club,bar and kitchen,No,,1,No,
104287800004,Golf Club,bar and kitchen,No,,1,No,
101476600004,Golf Club,everyday traditional,No,,1,No,
104295800004,Golf Club,fine dining,No,,1,No,
183727700004,Golf Club,bar and kitchen,No,,1,No,
103667500004,Golf Club,everyday traditional,No,,1,No,
104280700004,Golf Club,bar and kitchen,No,,1,No,
101879700004,Golf Club,bar and kitchen,No,,1,No,
100302200004,Golf Club,everyday traditional,No,,1,No,
104286800004,Golf Club,everyday traditional,No,,1,No,
103839800004,Golf Club,everyday traditional,No,,1,No,Wholesale
101859600004,Golf Club,everyday traditional,No,,1,No,
102550800004,Golf Club,everyday traditional,No,,1,No,
104359100004,Golf Club,everyday traditional,No,,1,No,Wholesale
103246700004,Golf Club,bar and kitchen,No,,1,No,
100864200004,Golf Club,bar and kitchen,Yes,,1,No,
103655000004,Golf Club,everyday traditional,No,,1,No,
103665200004,Golf Club,everyday traditional,No,,1,No,
103641400004,Golf Club,fine dining,No,,1,No,
103641400004,Golf Club,fine dining,No,,1,No,
185740800004,Golf Club,bar and kitchen,No,,1,No,
105455100004,Golf Club,everyday traditional,No,,1,No,Wholesale
180309400004,Golf Club,bar and kitchen,No,,1,No,
104869200004,Golf Club,bar and kitchen,No,,1,No,
103992500004,Golf Club,everyday traditional,No,,1,No,
183050500004,Golf Club,bar and kitchen,No,,1,No,
103078300004,Golf Club,bar snacks,No,,1,No,Wholesale
103078500004,Golf Club,everyday traditional,No,,1,No,
105924500004,Golf Club,everyday traditional,No,,1,No,
101878700004,Golf Club,bar and kitchen,No,,1,No,Wholesale
105485200004,Golf Club,bar and kitchen,No,,1,No,
100494200004,Golf Club,fine dining,No,,1,No,Wholesale
180250600004,Golf Club,bar and kitchen,No,,1,No,Wholesale
184478500004,Golf Club,bar and kitchen,No,,1,No,
102480700004,Golf Club,everyday traditional,No,,1,No,
104859500004,Golf Club,bar and kitchen,No,,1,No,
105462900004,Golf Club,everyday traditional,No,,1,No,
103661400004,Golf Club,everyday traditional,No,,1,No,
185883200004,Golf Club,bar snacks,No,,1,No,
100251300004,Golf Club,everyday traditional,No,,1,No,
101862800004,Golf Club,everyday traditional,No,,1,No,
103826200004,Golf Club,bar and kitchen,No,,1,No,
129869900004,Golf Club,fine dining,No,,0,No,
182205900004,Golf Club,everyday traditional,No,,1,No,
185276700004,Golf Club,bar and kitchen,No,,0,No,
128259900004,Golf Club,everyday traditional,No,,0,No,
102471200004,Golf Club,everyday traditional,No,,1,No,
182543900004,Golf Club,everyday traditional,No,,1,No,
101860400004,Golf Club,fine dining,No,,1,Yes,
119999800004,Golf Club,bar snacks,No,,1,Yes,
102105000004,Golf Club,bar and kitchen,No,,1,Yes,
105445800004,Golf Club,bar and kitchen,No,,1,No,
101170700004,Golf Club,bar snacks,No,,1,Yes,Wholesale
182637800004,Golf Club,bar and kitchen,No,,1,No,
100120200004,Golf Club,everyday traditional,No,,1,No,
102465500004,Golf Club,bar and kitchen,No,,1,No,
142496400004,Golf Club,everyday traditional,No,,1,No,
182816100004,Golf Club,everyday traditional,No,,1,No,
101275100004,Golf Club,bar and kitchen,No,,1,No,
182922200004,Golf Club,everyday traditional,No,,1,No,
103745300004,Golf Club,everyday traditional,No,,1,No,
182253800004,Golf Club,bar snacks,No,,1,No,
184557500004,Golf Club,everyday traditional,No,,1,No,
133353800004,Golf Club,everyday traditional,No,,1,No,
181529100004,Golf Club,everyday traditional,No,,1,No,
180847700004,Golf Club,everyday traditional,No,,1,No,
100015200030,Golf Club,bar and kitchen,No,,1,No,
104922100004,Golf Club,bar and kitchen,No,,1,No,
103690200004,Golf Club,bar and kitchen,No,,1,Yes,
104288100004,Golf Club,everyday traditional,No,,1,No,
104990000004,Golf Club,bar and kitchen,No,,1,No,
103083800004,Golf Club,bar and kitchen,No,,1,No,
103601200004,Golf Club,everyday traditional,No,,1,No,
103895200004,Golf Club,bar and kitchen,No,,1,No,
105366900004,Golf Club,bar and kitchen,No,,1,No,
102437000004,Golf Club,everyday traditional,No,,1,No,
100053100120,Golf Club,bar and kitchen,No,,1,No,
104309500004,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
104871000004,Golf Club,bar and kitchen,No,,1,Yes,Wholesale
100690200004,Golf Club,everyday traditional,No,,1,Yes,IOP - not eligible
184667100004,Golf Club,everyday traditional,No,,1,No,
105484400004,Golf Club,bar and kitchen,No,,1,No,
180142000004,Golf Club,everyday traditional,No,,1,No,Wholesale
185484300004,Golf Club,everyday traditional,No,,1,No,
102077200004,Golf Club,everyday traditional,No,,1,No,
103678700004,Golf Club,everyday traditional,No,,1,No,
105449000004,Golf Club,bar and kitchen,No,,1,No,
101005200004,Golf Club,everyday traditional,No,,1,No,
102481800004,Golf Club,bar and kitchen,No,,1,No,
102328700004,Golf Club,everyday traditional,No,,1,No,
105274000004,Golf Club,everyday traditional,No,,1,Yes,
184072800004,Golf Club,bar and kitchen,No,,1,No,
140075800004,Golf Club,everyday traditional,No,,1,Yes,
180425200014,Golf Club,everyday traditional,No,,1,No,
102740800004,Golf Club,everyday traditional,No,,1,No,
101276700004,Golf Club,bar and kitchen,No,,1,Yes,
103681200004,Golf Club,everyday traditional,No,,1,No,
182674000004,Golf Club,everyday traditional,No,,1,No,
185050900004,Golf Club,bar and kitchen,No,,1,No,
180858600004,Golf Club,bar and kitchen,No,,1,No,
100113000004,Golf Club,everyday traditional,No,,1,No,
131811600004,Golf Club,everyday traditional,No,,1,No,
180836100004,Golf Club,everyday traditional,No,,1,Yes,
104933100004,Golf Club,bar snacks,No,,1,Yes,
104473400004,Golf Club,everyday traditional,No,,1,No,
180810400004,Golf Club,bar and kitchen,No,,1,Yes,
101908600004,Golf Club,bar snacks,No,,1,No,
181284100004,Golf Club,bar and kitchen,No,,1,No,
102589000004,Golf Club,bar and kitchen,No,,1,No,
102633000004,Golf Club,everyday traditional,No,,1,No,
105362700004,Golf Club,bar and kitchen,No,,1,Yes,
101835100004,Golf Club,bar snacks,No,,1,No,
102604600004,Golf Club,everyday traditional,Yes,,1,Yes,
104656600004,Golf Club,bar and kitchen,No,,1,Yes,
105569900004,Golf Club,everyday traditional,No,,1,No,
102520000004,Golf Club,everyday traditional,No,,1,No,
104280300004,Golf Club,everyday traditional,No,,1,No,
104310400004,Golf Club,everyday traditional,No,,1,No,
100666900004,Golf Club,bar and kitchen,No,,1,No,
104875400004,Golf Club,everyday traditional,No,,1,No,
183688500004,Golf Club,bar and kitchen,Yes,,1,No,
101140700004,Golf Club,bar and kitchen,No,,1,No,
103141300004,Golf Club,everyday traditional,No,,1,No,
104173500004,Golf Club,bar and kitchen,No,,1,No,
100651500004,Golf Club,bar snacks,Yes,,1,No,
105272700004,Golf Club,everyday traditional,No,,1,No,
101608800004,Golf Club,everyday traditional,No,,1,No,
109247100004,Golf Club,fine dining,No,,1,No,
100032700102,Golf Club,bar and kitchen,No,,1,No,
103690700004,Golf Club,everyday traditional,No,,1,No,
104873900004,Golf Club,everyday traditional,No,,1,No,
100772600004,Golf Club,everyday traditional,No,,1,No,
103060800004,Golf Club,bar and kitchen,No,,1,No,
102459300004,Golf Club,bar snacks,No,,1,No,
120352300004,Golf Club,bar and kitchen,No,,1,No,
125968900004,Golf Club,everyday traditional,No,,1,No,
134014100004,Golf Club,bar and kitchen,No,,1,No,
183904200004,Golf Club,everyday traditional,No,,1,No,
103421800004,Golf Club,everyday traditional,No,,1,No,
103163300004,Golf Club,bar and kitchen,No,,1,Yes,
103049600004,Golf Club,bar and kitchen,No,,1,No,
103475900004,Golf Club,everyday traditional,No,,1,No,
105324600004,Golf Club,everyday traditional,Yes,,1,No,
103458600004,Golf Club,bar snacks,No,,1,No,
181513000004,Golf Club,bar and kitchen,No,,1,No,
100099700004,Golf Club,everyday traditional,No,,1,Yes,
115801400004,Golf Club,everyday traditional,No,,1,No,
100562700004,Golf Club,everyday traditional,No,,1,Yes,
101767800004,Golf Club,everyday traditional,No,,1,No,
105559700004,Golf Club,everyday traditional,No,,1,No,
102848300004,Golf Club,everyday traditional,No,,1,No,
100287400004,Golf Club,bar and kitchen,No,,1,No,
102058000004,Golf Club,everyday traditional,No,,1,No,
104874300004,Golf Club,everyday traditional,No,,1,No,
182830300004,Golf Club,everyday traditional,No,,1,No,
180808900004,Golf Club,everyday traditional,No,,1,No,
102842900004,Golf Club,everyday traditional,No,,1,No,
105475200004,Golf Club,everyday traditional,No,,1,Yes,
182373200082,Golf Club,bar and kitchen,No,,1,No,
104845500004,Golf Club,everyday traditional,No,,1,No,
102614000004,Golf Club,everyday traditional,No,,1,No,
102074300004,Golf Club,bar snacks,No,,1,No,
182938800004,Golf Club,everyday traditional,No,,1,Yes,
103717700004,Golf Club,everyday traditional,No,,1,No,
182574100004,Golf Club,bar and kitchen,No,,1,No,
180917300004,Golf Club,everyday traditional,No,,1,Yes,Wholesale
103660300004,Golf Club,everyday traditional,No,,1,No,
104851900004,Golf Club,everyday traditional,No,,1,No,
100139100004,Golf Club,bar and kitchen,No,,1,No,
102510000004,Golf Club,everyday traditional,No,,1,No,
105098700004,Golf Club,bar and kitchen,No,,1,No,
100103000004,Golf Club,bar snacks,No,,1,No,
141528400004,Golf Club,everyday traditional,No,,1,No,
124581100004,Golf Club,everyday traditional,No,,1,No,
100167000004,Golf Club,bar and kitchen,No,,1,No,
104864000004,Golf Club,bar snacks,No,,1,No,
102432900004,Golf Club,bar and kitchen,No,,1,No,
101107900004,Golf Club,bar and kitchen,No,,1,No,
103468000004,Golf Club,bar and kitchen,No,,1,No,
101204400004,Golf Club,bar and kitchen,No,,1,No,
100087100004,Golf Club,everyday traditional,No,,1,No,
100092900004,Golf Club,everyday traditional,No,,1,No,
101306000004,Golf Club,bar and kitchen,No,,1,No,
102664300004,Golf Club,bar snacks,No,,1,No,
100013400127,Golf Club,bar and kitchen,No,,1,No,
104275800004,Golf Club,bar snacks,No,,1,Yes,
101611100004,Golf Club,bar and kitchen,No,,1,Yes,
105176900004,Golf Club,bar and kitchen,No,,1,No,Wholesale
102628900004,Golf Club,everyday traditional,No,,1,No,
104579800004,Golf Club,fine dining,No,,1,No,
104283900004,Golf Club,fine dining,No,,1,No,
181313100004,Golf Club,bar snacks,No,,1,No,
101902000004,Golf Club,bar and kitchen,No,,1,No,
105465500004,Golf Club,everyday traditional,No,,1,No,
101758600004,Golf Club,fine dining,No,,1,No,
104868800004,Golf Club,everyday traditional,No,,1,No,
100756600004,Golf Club,bar and kitchen,No,,1,Yes,
104210500004,Golf Club,everyday traditional,No,,1,No,
100099300004,Golf Club,everyday traditional,No,,1,No,
103143800004,Golf Club,bar and kitchen,No,,1,No,
103005800004,Golf Club,bar snacks,No,,1,No,
101771300004,Golf Club,everyday traditional,No,,1,Yes,
109011000004,Golf Club,bar snacks,No,,1,No,
102359700004,Golf Club,bar and kitchen,No,,1,No,
184175200004,Golf Club,bar snacks,No,,1,No,
182664600004,Golf Club,everyday traditional,No,,1,No,
100636100004,Golf Club,everyday traditional,No,,1,No,
100018600188,Golf Club,everyday traditional,Yes,,1,Yes,
101269500004,Golf Club,everyday traditional,No,,1,No,
100031500129,Golf Club,bar and kitchen,No,,0,No,
101315400004,Golf Club,fine dining,No,,1,No,
180942000004,Golf Club,bar and kitchen,No,,1,No,
104273900004,Golf Club,bar and kitchen,No,,1,No,
115914200004,Golf Club,everyday traditional,No,,1,No,
185609400004,Golf Club,everyday traditional,No,,1,No,
105001500004,Golf Club,everyday traditional,No,,1,No,
184346600008,Golf Club,everyday traditional,No,,1,No,
182910400004,Golf Club,everyday traditional,No,,1,No,
100082000004,Golf Club,everyday traditional,No,,1,No,
113335500004,Golf Club,everyday traditional,No,,1,No,
183915000004,Golf Club,bar snacks,Yes,,1,No,
104275700004,Golf Club,bar and kitchen,No,,1,No,
184232100004,Golf Club,everyday traditional,No,,1,No,
184009100004,Golf Club,bar and kitchen,No,,1,No,
184549900004,Golf Club,everyday traditional,No,,1,No,
102484800004,Golf Club,bar and kitchen,No,,1,No,
102472500004,Golf Club,fine dining,No,,1,No,
104258200004,Golf Club,everyday traditional,No,,1,No,
100081500004,Golf Club,everyday traditional,No,,1,No,
103677400004,Golf Club,everyday traditional,No,,1,No,
103393200004,Golf Club,everyday traditional,No,,1,No,
102207600004,Golf Club,fine dining,No,,1,No,
105640100004,Golf Club,bar and kitchen,Yes,,1,No,
185730000004,Golf Club,fine dining,No,,1,No,
100723800004,Golf Club,bar and kitchen,No,,1,No,
102477300004,Golf Club,fine dining,No,,1,No,
102376600004,Golf Club,bar and kitchen,No,,0,No,
105468200004,Golf Club,everyday traditional,No,,1,No,
104582300004,Golf Club,everyday traditional,No,,1,No,Wholesale
104294200004,Golf Club,bar snacks,Yes,,1,No,
102214500004,Golf Club,everyday traditional,No,,1,No,
103643500004,Golf Club,bar and kitchen,No,,1,No,
104279500004,Golf Club,bar and kitchen,No,,1,No,
101861700004,Golf Club,bar and kitchen,No,,1,Yes,
105475500004,Golf Club,everyday traditional,No,,1,No,
101148300004,Golf Club,everyday traditional,No,,1,Yes,
102499800004,Golf Club,bar and kitchen,No,,1,No,
104172300004,Golf Club,bar and kitchen,No,,1,No,
181429700004,Golf Club,everyday traditional,No,,1,No,
105834100004,Golf Club,everyday traditional,No,,1,No,
104279900004,Golf Club,bar and kitchen,No,,1,No,
101966300004,Golf Club,bar and kitchen,No,,1,No,
183062200004,Golf Club,everyday traditional,No,,1,No,
104418300004,Golf Club,everyday traditional,No,,1,Yes,Wholesale
181629500004,Golf Club,bar and kitchen,No,,1,No,
184272500004,Golf Club,bar snacks,No,,1,No,
183213100004,Golf Club,everyday traditional,No,,1,Yes,
103097000004,Golf Club,everyday traditional,No,,1,No,
181529300004,Golf Club,everyday traditional,No,,1,No,
182664900004,Golf Club,everyday traditional,No,,1,No,
103082600004,Golf Club,bar snacks,No,,1,No,
184265700004,Golf Club,everyday traditional,No,,1,No,
104802800004,Golf Club,everyday traditional,No,,1,No,
100134800004,Golf Club,everyday traditional,No,,1,No,
101267000004,Golf Club,everyday traditional,No,,1,No,
103704100004,Golf Club,bar and kitchen,No,,1,No,
104689200004,Golf Club,bar and kitchen,No,,1,No,Wholesale
140389900004,Golf Club,everyday traditional,No,,1,No,
105248800004,Golf Club,bar and kitchen,No,,1,No,
100700000004,Golf Club,everyday traditional,No,,1,No,
100648200004,Golf Club,everyday traditional,No,,1,No,
100659000004,Golf Club,everyday traditional,No,,1,No,
104871500004,Golf Club,bar and kitchen,No,,1,Yes,
105907400004,Golf Club,bar snacks,No,,1,Yes,
185933300004,Golf Club,bar and kitchen,No,,1,Yes,
104923500004,Golf Club,bar snacks,No,,1,No,
105088600004,Golf Club,bar and kitchen,No,,1,No,
184607500004,Golf Club,bar and kitchen,No,,1,Yes,
105466400004,Golf Club,bar snacks,No,,1,Yes,
183678000004,Golf Club,bar and kitchen,No,,1,No,
104980200004,Golf Club,everyday traditional,No,,1,No,
101293200004,Golf Club,everyday traditional,No,,1,No,
104789700004,Golf Club,everyday traditional,No,,1,No,
102552800004,Golf Club,bar and kitchen,No,,1,Yes,
114273000004,Golf Club,everyday traditional,No,,1,No,
104760300004,Golf Club,everyday traditional,No,,1,No,
185896900004,Golf Club,everyday traditional,No,,1,No,
104348900004,Golf Club,bar snacks,No,,1,Yes,
182699700004,Golf Club,everyday traditional,No,,1,No,
104626000004,Golf Club,everyday traditional,No,,1,No,
102940400004,Golf Club,bar snacks,No,,1,Yes,Wholesale
100822600004,Golf Club,everyday traditional,No,,1,No,
101352500004,Golf Club,bar and kitchen,No,,1,No,
180511800004,Golf Club,bar snacks,No,,1,No,Wholesale
100029700220,Golf Club,bar and kitchen,No,,1,No,
101255300004,Golf Club,everyday traditional,No,,1,No,
180976100004,Golf Club,everyday traditional,No,,1,No,
102465400004,Golf Club,bar and kitchen,No,,1,Yes,
109283400004,Golf Club,everyday traditional,No,,1,Yes,
185414600004,Golf Club,bar and kitchen,No,,1,No,
103679100004,Golf Club,everyday traditional,No,,1,No,
100136900004,Golf Club,everyday traditional,No,,1,No,
103729400004,Golf Club,bar and kitchen,No,,1,No,
102449000004,Golf Club,everyday traditional,No,,1,No,
103125700004,Golf Club,everyday traditional,No,,1,No,
101924900004,Golf Club,everyday traditional,No,,1,No,
105473800004,Golf Club,everyday traditional,No,,1,No,
105956100004,Golf Club,everyday traditional,No,,1,No,
100083100004,Golf Club,bar and kitchen,No,,1,No,
100239800004,Golf Club,fine dining,No,,1,No,
102459800004,Golf Club,bar and kitchen,No,,1,No,
105528800004,Golf Club,bar snacks,No,,1,No,
103674700004,Golf Club,bar and kitchen,No,,1,No,
104043300004,Golf Club,everyday traditional,No,,1,No,
103871500004,Golf Club,bar and kitchen,No,,1,Yes,IOP - not eligible
102545400004,Golf Club,bar and kitchen,No,,1,No,
138401700004,Golf Club,everyday traditional,No,,1,No,
184456000004,Golf Club,everyday traditional,No,,1,No,
102459000004,Golf Club,bar and kitchen,No,,1,No,
183800900004,Golf Club,everyday traditional,No,,1,No,
100683600004,Golf Club,bar and kitchen,No,,1,No,
103738800004,Golf Club,everyday traditional,No,,1,No,
100670500004,Golf Club,bar snacks,No,,1,No,
100015200015,Golf Club,bar and kitchen,No,,1,No,
183891000004,Golf Club,everyday traditional,No,,1,Yes,
101790300004,Golf Club,everyday traditional,No,,1,No,
104847000004,Golf Club,everyday traditional,No,,1,No,
106015000004,Golf Club,bar snacks,No,,1,No,
102491400004,Golf Club,bar and kitchen,No,,1,No,
102679600004,Golf Club,everyday traditional,No,,1,No,
180288700004,Golf Club,everyday traditional,No,,1,Yes,
104261900004,Golf Club,everyday traditional,No,,1,No,
102475100004,Golf Club,everyday traditional,No,,1,No,
185902200004,Golf Club,everyday traditional,No,,1,No,
