"SkyRefNumber","Marketing Tag"
"133136500004","Punch - Prospects"
"134689300004","Punch - Prospects"
"134580700004","Punch - Prospects"
"181272200004","Punch - Prospects"
"100016500015","Punch - Prospects"
"103525900004","Punch - Prospects"
"101057800004","Punch - Prospects"
"101750800004","Punch - Prospects"
"120494600004","Punch - Prospects"
"134701300004","Punch - Prospects"
"130097400004","Punch - Prospects"
"105195200004","Punch - Prospects"
"105199200004","Punch - Prospects"
"139502400004","Punch - Prospects"
"134706600004","Punch - Prospects"
"135222900004","Punch - Prospects"
"110028900004","Punch - Prospects"
"108969200004","Punch - Prospects"
"106338100004","Punch - Prospects"
"100962100004","Punch - Prospects"
"119317600004","Punch - Prospects"
"122590300004","Punch - Prospects"
"103736000004","Punch - Prospects"
"130608200004","Punch - Prospects"
"100284000004","Punch - Prospects"
"138684400004","Punch - Prospects"
"107455700004","Punch - Prospects"
"115262900004","Punch - Prospects"
"115594600004","Punch - Prospects"
"116740500004","Punch - Prospects"
"136726600004","Punch - Prospects"
"118076200004","Punch - Prospects"
"137308100004","Punch - Prospects"
"110441700004","Punch - Prospects"
"107570900004","Punch - Prospects"
"133479800004","Punch - Prospects"
"142120500004","Punch - Prospects"
"127419400004","Punch - Prospects"
"136020000004","Punch - Prospects"
"137390600004","Punch - Prospects"
"125330900004","Punch - Prospects"
"134546200004","Punch - Prospects"
"135270500004","Punch - Prospects"
"110734500004","Punch - Prospects"
"125494000004","Punch - Prospects"
"125372900004","Punch - Prospects"
"142095400004","Punch - Prospects"
"104761400004","Punch - Prospects"
"119121900004","Punch - Prospects"
"127555800004","Punch - Prospects"
"137518300004","Punch - Prospects"
"100062500004","Punch - Prospects"
"142231500004","Punch - Prospects"
"134690400004","Punch - Prospects"
"101199900004","Punch - Prospects"
"180110900004","Punch - Prospects"
"142077000004","Punch - Prospects"
"119841500004","Punch - Prospects"
"102187800004","Punch - Prospects"
"100022500063","Punch - Prospects"
"142667000004","Punch - Prospects"
"110944100004","Punch - Prospects"
"102140700004","Punch - Prospects"
"133483500004","Punch - Prospects"
"137827100004","Punch - Prospects"
"121680100004","Punch - Prospects"
"100993500004","Punch - Prospects"
"107288200004","Punch - Prospects"
"104810500004","Punch - Prospects"
"100049700005","Punch - Prospects"
"105340600004","Punch - Prospects"
"102836300004","Punch - Prospects"
"135407300004","Punch - Prospects"
"134899800004","Punch - Prospects"
"100032400560","Punch - Prospects"
"135011600004","Punch - Prospects"
"104654800004","Punch - Prospects"
"102378100004","Punch - Prospects"
"134542100004","Punch - Prospects"
"102701100004","Punch - Prospects"
"131492200004","Punch - Prospects"
"139333900004","Punch - Prospects"
"122862600004","Punch - Prospects"
"131223700004","Punch - Prospects"
"117375800004","Punch - Prospects"
"116715900004","Punch - Prospects"
"102236500004","Punch - Prospects"
"137402000004","Punch - Prospects"
"104661300004","Punch - Prospects"
"101389500004","Punch - Prospects"
"101644500004","Punch - Prospects"
"138559800004","Punch - Prospects"
"128810700004","Punch - Prospects"
"132844100004","Punch - Prospects"
"139948600004","Punch - Prospects"
"104744200004","Punch - Prospects"
"100574500004","Punch - Prospects"
"126818800004","Punch - Prospects"
"101211900004","Punch - Prospects"
"103450300004","Punch - Prospects"
"101736800004","Punch - Prospects"
"102704900004","Punch - Prospects"
"104650000004","Punch - Prospects"
"137747900004","Punch - Prospects"
"139063400004","Punch - Prospects"
"115435500004","Punch - Prospects"
"111589300004","Punch - Prospects"
"128119500004","Punch - Prospects"
"101359000004","Punch - Prospects"
"102123200004","Punch - Prospects"
"100479300004","Punch - Prospects"
"120561000004","Punch - Prospects"
"112345000004","Punch - Prospects"
"107558500004","Punch - Prospects"
"134976200004","Punch - Prospects"
"136983400004","Punch - Prospects"
"109502500004","Punch - Prospects"
"125366600004","Punch - Prospects"
"119643800004","Punch - Prospects"
"134853100004","Punch - Prospects"
"133517900004","Punch - Prospects"
"102689500004","Punch - Prospects"
"137524800004","Punch - Prospects"
"102847200004","Punch - Prospects"
"132255100004","Punch - Prospects"
"101251100004","Punch - Prospects"
"110561700004","Punch - Prospects"
"100273500004","Punch - Prospects"
"116822400004","Punch - Prospects"
"135545400004","Punch - Prospects"
"121243800004","Punch - Prospects"
"100518200004","Punch - Prospects"
"102242000004","Punch - Prospects"
"134223700004","Punch - Prospects"
"115885600004","Punch - Prospects"
"129082000004","Punch - Prospects"
"134816000004","Punch - Prospects"
"131004200004","Punch - Prospects"
"110810600004","Punch - Prospects"
"102244900004","Punch - Prospects"
"100992000004","Punch - Prospects"
"102910300004","Punch - Prospects"
"100223300004","Punch - Prospects"
"120068400004","Punch - Prospects"
"134739600004","Punch - Prospects"
"100032400296","Punch - Prospects"
"142424100004","Punch - Prospects"
"103988800004","Punch - Prospects"
"109559500004","Punch - Prospects"
"142510100004","Punch - Prospects"
"136792900004","Punch - Prospects"
"136834900004","Punch - Prospects"
"103857200004","Punch - Prospects"
"136022900004","Punch - Prospects"
"101028700004","Punch - Prospects"
"102816800004","Punch - Prospects"
"102789000004","Punch - Prospects"
"135922800004","Punch - Prospects"
"114151300004","Punch - Prospects"
"102935300004","Punch - Prospects"
"103795400004","Punch - Prospects"
"100032500007","Punch - Prospects"
"117575100004","Punch - Prospects"
"105839500004","Punch - Prospects"
"105345100004","Punch - Prospects"
"102168700004","Punch - Prospects"
"137330700004","Punch - Prospects"
"138354800004","Punch - Prospects"
"138033300004","Punch - Prospects"
"100741800004","Punch - Prospects"
"103798200004","Punch - Prospects"
"102553300004","Punch - Prospects"
"137393900004","Punch - Prospects"
"100022500085","Punch - Prospects"
"100913800004","Punch - Prospects"
"110788400004","Punch - Prospects"
"110785300004","Punch - Prospects"
"102696700004","Punch - Prospects"
"135280300004","Punch - Prospects"
"101781900004","Punch - Prospects"
"112848300004","Punch - Prospects"
"124721400004","Punch - Prospects"
"136331000004","Punch - Prospects"
"136337400004","Punch - Prospects"
"131591400004","Punch - Prospects"
"137816600004","Punch - Prospects"
"133035700004","Punch - Prospects"
"135619100004","Punch - Prospects"
"142287300004","Punch - Prospects"
"105877300004","Punch - Prospects"
"136275300004","Punch - Prospects"
"134850100004","Punch - Prospects"
"131642900004","Punch - Prospects"
"110666300004","Punch - Prospects"
"107593400004","Punch - Prospects"
"140143300004","Punch - Prospects"
"119749900004","Punch - Prospects"
"121875300004","Punch - Prospects"
"136329900004","Punch - Prospects"
"133365200004","Punch - Prospects"
"181271200004","Punch - Prospects"
"110758200004","Punch - Prospects"
"108788800004","Punch - Prospects"
"125616600004","Punch - Prospects"
"102227300004","Punch - Prospects"
"114406500004","Punch - Prospects"
"137078800004","Punch - Prospects"
"120018500004","Punch - Prospects"
"101565700004","Punch - Prospects"
"126916700004","Punch - Prospects"
"136148600004","Punch - Prospects"
"110678000004","Punch - Prospects"
"141749000004","Punch - Prospects"
"130742200004","Punch - Prospects"
"103631500004","Punch - Prospects"
"121360000004","Punch - Prospects"
"100022500076","Punch - Prospects"
"103375800004","Punch - Prospects"
"105816100004","Punch - Prospects"
"102430400004","Punch - Prospects"
"101409900004","Punch - Prospects"
"110669500004","Punch - Prospects"
"129620100004","Punch - Prospects"
"129385200004","Punch - Prospects"
"132477100004","Punch - Prospects"
"119888100004","Punch - Prospects"
"141894700004","Punch - Prospects"
"104934300004","Punch - Prospects"
"105155800004","Punch - Prospects"
"135423600004","Punch - Prospects"
"103116500004","Punch - Prospects"
"110669900004","Punch - Prospects"
"127926600004","Punch - Prospects"
"119837400004","Punch - Prospects"
"112921700004","Punch - Prospects"
"131129300004","Punch - Prospects"
"126171600004","Punch - Prospects"
"112622000004","Punch - Prospects"
"102868600004","Punch - Prospects"
"116459700004","Punch - Prospects"
"141387300004","Punch - Prospects"
"131099000004","Punch - Prospects"
"115186200004","Punch - Prospects"
"181269900004","Punch - Prospects"
"123470400004","Punch - Prospects"
"107448100004","Punch - Prospects"
"131635900004","Punch - Prospects"
"117284300004","Punch - Prospects"
"104377200004","Punch - Prospects"
"139148200004","Punch - Prospects"
"105126700004","Punch - Prospects"
"102561700004","Punch - Prospects"
"119910900004","Punch - Prospects"
"136870600004","Punch - Prospects"
"134036100004","Punch - Prospects"
"139728400004","Punch - Prospects"
"108836100004","Punch - Prospects"
"140113800004","Punch - Prospects"
"115363300004","Punch - Prospects"
"104702800004","Punch - Prospects"
"130472500004","Punch - Prospects"
"139849700004","Punch - Prospects"
"110638500004","Punch - Prospects"
"139557300004","Punch - Prospects"
"110652700004","Punch - Prospects"
"103431100004","Punch - Prospects"
"139659100004","Punch - Prospects"
"106978900004","Punch - Prospects"
"138729600004","Punch - Prospects"
"140397200004","Punch - Prospects"
"124885900004","Punch - Prospects"
"106631300004","Punch - Prospects"
"106594200004","Punch - Prospects"
"116092400004","Punch - Prospects"
"105077200004","Punch - Prospects"
"106232600004","Punch - Prospects"
"124018800004","Punch - Prospects"
"132688600004","Punch - Prospects"
"120341300004","Punch - Prospects"
"132318400004","Punch - Prospects"
"141816200004","Punch - Prospects"
"105153000004","Punch - Prospects"
"107634400004","Punch - Prospects"
"134741500004","Punch - Prospects"
"100022400075","Punch - Prospects"
"142668100004","Punch - Prospects"
"104158800004","Punch - Prospects"
"113612200004","Punch - Prospects"
"101520500004","Punch - Prospects"
"100031700063","Punch - Prospects"
"105708100004","Punch - Prospects"
"136019300004","Punch - Prospects"
"126707700004","Punch - Prospects"
"141367900004","Punch - Prospects"
"137820500004","Punch - Prospects"
"100022500199","Punch - Prospects"
"122287400004","Punch - Prospects"
"110719100004","Punch - Prospects"
"142028900004","Punch - Prospects"
"121398400004","Punch - Prospects"
"136174800004","Punch - Prospects"
"109372700004","Punch - Prospects"
"100539600004","Punch - Prospects"
"115081800004","Punch - Prospects"
"103463600004","Punch - Prospects"
"111454000004","Punch - Prospects"
"100032400178","Punch - Prospects"
"126122500004","Punch - Prospects"
"134137300004","Punch - Prospects"
"100032400046","Punch - Prospects"
"141106900004","Punch - Prospects"
"105915100004","Punch - Prospects"
"137395700004","Punch - Prospects"
"116643500004","Punch - Prospects"
"136333800004","Punch - Prospects"
"130017700004","Punch - Prospects"
"125884000004","Punch - Prospects"
"139854800004","Punch - Prospects"
"120944100004","Punch - Prospects"
"107643200004","Punch - Prospects"
"102890300004","Punch - Prospects"
"103259800004","Punch - Prospects"
"105362000004","Punch - Prospects"
"100626800004","Punch - Prospects"
"136116000004","Punch - Prospects"
"101914600004","Punch - Prospects"
"138351500004","Punch - Prospects"
"134915500004","Punch - Prospects"
"140371900004","Punch - Prospects"
"101509000004","Punch - Prospects"
"103288400004","Punch - Prospects"
"126424900004","Punch - Prospects"
"105847500004","Punch - Prospects"
"103526600004","Punch - Prospects"
"129454600004","Punch - Prospects"
"137752500004","Punch - Prospects"
"107489200004","Punch - Prospects"
"140851000004","Punch - Prospects"
"100674900004","Punch - Prospects"
"103443600004","Punch - Prospects"
"142074500004","Punch - Prospects"
"141251100004","Punch - Prospects"
"134070400004","Punch - Prospects"
"104595100004","Punch - Prospects"
"102498400004","Punch - Prospects"
"104595400004","Punch - Prospects"
"105079500004","Punch - Prospects"
"139463100004","Punch - Prospects"
"135125500004","Punch - Prospects"
"108951000004","Punch - Prospects"
"141936300004","Punch - Prospects"
"100872900004","Punch - Prospects"
"139606400004","Punch - Prospects"
"102162700004","Punch - Prospects"
"102129500004","Punch - Prospects"
"100972500004","Punch - Prospects"
"133450200004","Punch - Prospects"
"101607900004","Punch - Prospects"
"100038600021","Punch - Prospects"
"139566200004","Punch - Prospects"
"136919700004","Punch - Prospects"
"104338600004","Punch - Prospects"
"101982400004","Punch - Prospects"
"100809400004","Punch - Prospects"
"139666400004","Punch - Prospects"
"142200200004","Punch - Prospects"
"142657400004","Punch - Prospects"
"103569100004","Punch - Prospects"
"104228200004","Punch - Prospects"
"138383500004","Punch - Prospects"
"134062800004","Punch - Prospects"
"102475600004","Punch - Prospects"
"136662900004","Punch - Prospects"
"101080400004","Punch - Prospects"
"132943700004","Punch - Prospects"
"106421200004","Punch - Prospects"
"103055100004","Punch - Prospects"
"105403300004","Punch - Prospects"
"110506400004","Punch - Prospects"
"129372200004","Punch - Prospects"
"136679700004","Punch - Prospects"
"138173800004","Punch - Prospects"
"110111000004","Punch - Prospects"
"131611600004","Punch - Prospects"
"100022500048","Punch - Prospects"
"139756300004","Punch - Prospects"
"103011200004","Punch - Prospects"
"132105800004","Punch - Prospects"
"115084500004","Punch - Prospects"
"135218400004","Punch - Prospects"
"135161500004","Punch - Prospects"
"132014800004","Punch - Prospects"
"141235600004","Punch - Prospects"
"138677000004","Punch - Prospects"
"126214900004","Punch - Prospects"
"100013300025","Punch - Prospects"
"106832600004","Punch - Prospects"
"133864500004","Punch - Prospects"
"100245900004","Punch - Prospects"
"131028600004","Punch - Prospects"
"107176700004","Punch - Prospects"
"134758100004","Punch - Prospects"
"126017300004","Punch - Prospects"
"108021000004","Punch - Prospects"
"122968600004","Punch - Prospects"
"105754800004","Punch - Prospects"
"134215600004","Punch - Prospects"
"181268300004","Punch - Prospects"
"136842100004","Punch - Prospects"
"102327500004","Punch - Prospects"
"105608800004","Punch - Prospects"
"107050400004","Punch - Prospects"
"139716300004","Punch - Prospects"
"140384200004","Punch - Prospects"
"140558400004","Punch - Prospects"
"136655400004","Punch - Prospects"
"132147300004","Punch - Prospects"
"103538600004","Punch - Prospects"
"119409600004","Punch - Prospects"
"133412500004","Punch - Prospects"
"139715300004","Punch - Prospects"
"115187400004","Punch - Prospects"
"133793600004","Punch - Prospects"
"100380300004","Punch - Prospects"
"142413800004","Punch - Prospects"
"135330000004","Punch - Prospects"
"100023300017","Punch - Prospects"
"141827500004","Punch - Prospects"
"124175900004","Punch - Prospects"
"102326800004","Punch - Prospects"
"137244900004","Punch - Prospects"
"139629600004","Punch - Prospects"
"181268200004","Punch - Prospects"
"181268100004","Punch - Prospects"
"117431000004","Punch - Prospects"
"101783200004","Punch - Prospects"
"122614300004","Punch - Prospects"
"136882800004","Punch - Prospects"
"106455100004","Punch - Prospects"
"135851400004","Punch - Prospects"
"103449100004","Punch - Prospects"
"101536700004","Punch - Prospects"
"138685700004","Punch - Prospects"
"135611100004","Punch - Prospects"
"123823500004","Punch - Prospects"
"104574200004","Punch - Prospects"
"137377500004","Punch - Prospects"
"142711300004","Punch - Prospects"
"181267600004","Punch - Prospects"
"101664500004","Punch - Prospects"
"121312800004","Punch - Prospects"
"104619300004","Punch - Prospects"
"137294300004","Punch - Prospects"
"135936000004","Punch - Prospects"
"128317600004","Punch - Prospects"
"181267500004","Punch - Prospects"
"105685100004","Punch - Prospects"
"104159900004","Punch - Prospects"
"105347400004","Punch - Prospects"
"131061500004","Punch - Prospects"
"105385300004","Punch - Prospects"
"107029700004","Punch - Prospects"
"121445700004","Punch - Prospects"
"100014800063","Punch - Prospects"
"129524100004","Punch - Prospects"
"137398500004","Punch - Prospects"
"137014200004","Punch - Prospects"
"137865900004","Punch - Prospects"
"133550700004","Punch - Prospects"
"137069700004","Punch - Prospects"
"139271600004","Punch - Prospects"
"132699900004","Punch - Prospects"
"133428000004","Punch - Prospects"
"103225900004","Punch - Prospects"
"131054300004","Punch - Prospects"
"131088000004","Punch - Prospects"
"100175100004","Punch - Prospects"
"104659400004","Punch - Prospects"
"103619200004","Punch - Prospects"
"128454700004","Punch - Prospects"
"112530100004","Punch - Prospects"
"112776000004","Punch - Prospects"
"100032400290","Punch - Prospects"
"130594800004","Punch - Prospects"
"100022700013","Punch - Prospects"
"100512700004","Punch - Prospects"
"141339800004","Punch - Prospects"
"135727800004","Punch - Prospects"
"130747500004","Punch - Prospects"
"132185000004","Punch - Prospects"
"137233900004","Punch - Prospects"
"102938800004","Punch - Prospects"
"134847400004","Punch - Prospects"
"100032400140","Punch - Prospects"
"136658900004","Punch - Prospects"
"136659400004","Punch - Prospects"
"103733600004","Punch - Prospects"
"100051800010","Punch - Prospects"
"116237300004","Punch - Prospects"
"100968600004","Punch - Prospects"
"136981100004","Punch - Prospects"
"100032400055","Punch - Prospects"
"119621300004","Punch - Prospects"
"135923900004","Punch - Prospects"
"142692300004","Punch - Prospects"
"141654300004","Punch - Prospects"
"134310700004","Punch - Prospects"
"100022500053","Punch - Prospects"
"134423600004","Punch - Prospects"
"101007700004","Punch - Prospects"
"113577900004","Punch - Prospects"
"102672100004","Punch - Prospects"
"105622100004","Punch - Prospects"
"104592400004","Punch - Prospects"
"136299200004","Punch - Prospects"
"134780100004","Punch - Prospects"
"180049400004","Punch - Prospects"
"103347100004","Punch - Prospects"
"104047200004","Punch - Prospects"
"127954600004","Punch - Prospects"
"115176800004","Punch - Prospects"
"104050200004","Punch - Prospects"
"134130700004","Punch - Prospects"
"100473900004","Punch - Prospects"
"112529700004","Punch - Prospects"
"133142900004","Punch - Prospects"
"116383900004","Punch - Prospects"
"104001300004","Punch - Prospects"
"134308900004","Punch - Prospects"
"102272200004","Punch - Prospects"
"109906300004","Punch - Prospects"
"104577900004","Punch - Prospects"
"105248100004","Punch - Prospects"
"135391000004","Punch - Prospects"
"134724200004","Punch - Prospects"
"122717100004","Punch - Prospects"
"100022700016","Punch - Prospects"
"101614700004","Punch - Prospects"
"101174400004","Punch - Prospects"
"103468100004","Punch - Prospects"
"102325700004","Punch - Prospects"
"101208300004","Punch - Prospects"
"102192500004","Punch - Prospects"
"101555000004","Punch - Prospects"
"106733100004","Punch - Prospects"
"104040600004","Punch - Prospects"
"134498400004","Punch - Prospects"
"103826400004","Punch - Prospects"
"124967400004","Punch - Prospects"
"180488700004","Punch - Prospects"
"105669000004","Punch - Prospects"
"135603400004","Punch - Prospects"
"137621100004","Punch - Prospects"
"110836700004","Punch - Prospects"
"142671300004","Punch - Prospects"
"100233100004","Punch - Prospects"
"106915400004","Punch - Prospects"
"102984000004","Punch - Prospects"
"106074900004","Punch - Prospects"
"140110300004","Punch - Prospects"
"100631100004","Punch - Prospects"
"142670800004","Punch - Prospects"
"105674100004","Punch - Prospects"
"137046000004","Punch - Prospects"
"136979800004","Punch - Prospects"
"103351500004","Punch - Prospects"
"135259400004","Punch - Prospects"
"126507800004","Punch - Prospects"
"132627900004","Punch - Prospects"
"106419500004","Punch - Prospects"
"100361300004","Punch - Prospects"
"107482700004","Punch - Prospects"
"141270200004","Punch - Prospects"
"135257900004","Punch - Prospects"
"180160300004","Punch - Prospects"
"134726900004","Punch - Prospects"
"103439900004","Punch - Prospects"
"139335600004","Punch - Prospects"
"100032400637","Punch - Prospects"
"142496200004","Punch - Prospects"
"139943800004","Punch - Prospects"
"129307700004","Punch - Prospects"
"128718100004","Punch - Prospects"
"108138400004","Punch - Prospects"
"140143600004","Punch - Prospects"
"140142400004","Punch - Prospects"
"142457100004","Punch - Prospects"
"140237400004","Punch - Prospects"
"134498100004","Punch - Prospects"
"132973600004","Punch - Prospects"
"135352800004","Punch - Prospects"
"125580100004","Punch - Prospects"
"133239300004","Punch - Prospects"
"102176200004","Punch - Prospects"
"134259200004","Punch - Prospects"
"112152800004","Punch - Prospects"
"141481300004","Punch - Prospects"
"139372700004","Punch - Prospects"
"141481700004","Punch - Prospects"
"100094900004","Punch - Prospects"
"110769400004","Punch - Prospects"
"100031700031","Punch - Prospects"
"100861800004","Punch - Prospects"
"103984300004","Punch - Prospects"
"141060100004","Punch - Prospects"
"142198800004","Punch - Prospects"
"136262400004","Punch - Prospects"
"141565900004","Punch - Prospects"
"142670400004","Punch - Prospects"
"137174300004","Punch - Prospects"
"103435300004","Punch - Prospects"
"129932300004","Punch - Prospects"
"134434500004","Punch - Prospects"
"125567600004","Punch - Prospects"
"125349000004","Punch - Prospects"
"106540700004","Punch - Prospects"
"105832000004","Punch - Prospects"
"110615000004","Punch - Prospects"
"105894900004","Punch - Prospects"
"118954300004","Punch - Prospects"
"135601900004","Punch - Prospects"
"105855800004","Punch - Prospects"
"135602000004","Punch - Prospects"
"100090300004","Punch - Prospects"
"104569700004","Punch - Prospects"
"102860200004","Punch - Prospects"
"111402100004","Punch - Prospects"
"126607200004","Punch - Prospects"
"102108800004","Punch - Prospects"
"181263000004","Punch - Prospects"
"139747600004","Punch - Prospects"
"120286200004","Punch - Prospects"
"129534500004","Punch - Prospects"
"139943400004","Punch - Prospects"
"115061000004","Punch - Prospects"
"118783200004","Punch - Prospects"
"132096800004","Punch - Prospects"
"111593500004","Punch - Prospects"
"139233400004","Punch - Prospects"
"138277900004","Punch - Prospects"
"116028300004","Punch - Prospects"
"102310400004","Punch - Prospects"
"137407000004","Punch - Prospects"
"106711700004","Punch - Prospects"
"118940300004","Punch - Prospects"
"132760100004","Punch - Prospects"
"101787200004","Punch - Prospects"
"142713800004","Punch - Prospects"
"139437500004","Punch - Prospects"
"103934800004","Punch - Prospects"
"113543400004","Punch - Prospects"
"100017200320","Punch - Prospects"
"115151100004","Punch - Prospects"
"181262700004","Punch - Prospects"
"107062400004","Punch - Prospects"
"116000900004","Punch - Prospects"
"105446800004","Punch - Prospects"
"100022500043","Punch - Prospects"
"102144200004","Punch - Prospects"
"135303100004","Punch - Prospects"
"105338000004","Punch - Prospects"
"100022500201","Punch - Prospects"
"127119400004","Punch - Prospects"
"107151900004","Punch - Prospects"
"141047200004","Punch - Prospects"
"107484200004","Punch - Prospects"
"124389900004","Punch - Prospects"
"123195200004","Punch - Prospects"
"139107500004","Punch - Prospects"
"131999800004","Punch - Prospects"
"105171000004","Punch - Prospects"
"104633700004","Punch - Prospects"
"100022500094","Punch - Prospects"
"100032400076","Punch - Prospects"
"142467200004","Punch - Prospects"
"120382600004","Punch - Prospects"
"100019300037","Punch - Prospects"
"142715700004","Punch - Prospects"
"100019300012","Punch - Prospects"
"104181600004","Punch - Prospects"
"180331300004","Punch - Prospects"
"142294600004","Punch - Prospects"
"102418500004","Punch - Prospects"
"140772600004","Punch - Prospects"
"181262400004","Punch - Prospects"
"137580400004","Punch - Prospects"
"102761400004","Punch - Prospects"
"142391800004","Punch - Prospects"
"139872000004","Punch - Prospects"
"102306500004","Punch - Prospects"
"117266300004","Punch - Prospects"
"139965300004","Punch - Prospects"
"105694300004","Punch - Prospects"
"139527900004","Punch - Prospects"
"181262100004","Punch - Prospects"
"106746000004","Punch - Prospects"
"129039600004","Punch - Prospects"
"132879500004","Punch - Prospects"
"134833900004","Punch - Prospects"
"137137200004","Punch - Prospects"
"127963400004","Punch - Prospects"
"127565800004","Punch - Prospects"
"128511900004","Punch - Prospects"
"131729900004","Punch - Prospects"
"106754200004","Punch - Prospects"
"102819000004","Punch - Prospects"
"100070200004","Punch - Prospects"
"101726700004","Punch - Prospects"
"129299800004","Punch - Prospects"
"120381200004","Punch - Prospects"
"109880200004","Punch - Prospects"
"114631900004","Punch - Prospects"
"100111700004","Punch - Prospects"
"116819200004","Punch - Prospects"
"102940200004","Punch - Prospects"
"105152500004","Punch - Prospects"
"115168400004","Punch - Prospects"
"111379500004","Punch - Prospects"
"142415600004","Punch - Prospects"
"103141100004","Punch - Prospects"
"100044500034","Punch - Prospects"
"106625200004","Punch - Prospects"
"101783500004","Punch - Prospects"
"141857800004","Punch - Prospects"
"137108400004","Punch - Prospects"
"101012700004","Punch - Prospects"
"102057400004","Punch - Prospects"
"130104000004","Punch - Prospects"
"107602300004","Punch - Prospects"
"136517000004","Punch - Prospects"
"122497500004","Punch - Prospects"
"100032400278","Punch - Prospects"
"102764700004","Punch - Prospects"
"139875300004","Punch - Prospects"
"100051800008","Punch - Prospects"
"136004100004","Punch - Prospects"
"111987700004","Punch - Prospects"
"105737100004","Punch - Prospects"
"132068200004","Punch - Prospects"
"104628900004","Punch - Prospects"
"115083600004","Punch - Prospects"
"116535800004","Punch - Prospects"
"106688900004","Punch - Prospects"
"101002100004","Punch - Prospects"
"141858600004","Punch - Prospects"
"134177100004","Punch - Prospects"
"104680100004","Punch - Prospects"
"101672200004","Punch - Prospects"
"100013300017","Punch - Prospects"
"105532500004","Punch - Prospects"
"104096400004","Punch - Prospects"
"103568800004","Punch - Prospects"
"117362600004","Punch - Prospects"
"181261200004","Punch - Prospects"
"105529800004","Punch - Prospects"
"105960800004","Punch - Prospects"
"101987800004","Punch - Prospects"
"137360100004","Punch - Prospects"
"181260900004","Punch - Prospects"
"111280700004","Punch - Prospects"
"137285000004","Punch - Prospects"
"136885100004","Punch - Prospects"
"105917400004","Punch - Prospects"
"181260800004","Punch - Prospects"
"138934100004","Punch - Prospects"
"102338500004","Punch - Prospects"
"102178200004","Punch - Prospects"
"106605300004","Punch - Prospects"
"122364800004","Punch - Prospects"
"119564600004","Punch - Prospects"
"132915400004","Punch - Prospects"
"105090900004","Punch - Prospects"
"139347800004","Punch - Prospects"
"119164900004","Punch - Prospects"
"132028900004","Punch - Prospects"
"117181100004","Punch - Prospects"
"106855500004","Punch - Prospects"
"105089900004","Punch - Prospects"
"139223600004","Punch - Prospects"
"139681400004","Punch - Prospects"
"121842300004","Punch - Prospects"
"131888700004","Punch - Prospects"
"123715900004","Punch - Prospects"
"104059100004","Punch - Prospects"
"111916200004","Punch - Prospects"
"115107600004","Punch - Prospects"
"122720600004","Punch - Prospects"
"134569400004","Punch - Prospects"
"115139000004","Punch - Prospects"
"116682000004","Punch - Prospects"
"135569700004","Punch - Prospects"
"128726300004","Punch - Prospects"
"135570200004","Punch - Prospects"
"142707800004","Punch - Prospects"
"134180600004","Punch - Prospects"
"105233600004","Punch - Prospects"
"111282600004","Punch - Prospects"
"139160800004","Punch - Prospects"
"116210300004","Punch - Prospects"
"127957000004","Punch - Prospects"
"142038800004","Punch - Prospects"
"105776100004","Punch - Prospects"
"112518900004","Punch - Prospects"
"131446200004","Punch - Prospects"
"101837700004","Punch - Prospects"
"117540600004","Punch - Prospects"
"103959000004","Punch - Prospects"
"142697900004","Punch - Prospects"
"142004100004","Punch - Prospects"
"116808900004","Punch - Prospects"
"133328600004","Punch - Prospects"
"118171800004","Punch - Prospects"
"134704600004","Punch - Prospects"
"136893700004","Punch - Prospects"
"139770900004","Punch - Prospects"
"116119500004","Punch - Prospects"
"110982700004","Punch - Prospects"
"110909500004","Punch - Prospects"
"105916700004","Punch - Prospects"
"138875600004","Punch - Prospects"
"102092400004","Punch - Prospects"
"117535400004","Punch - Prospects"
"137673200004","Punch - Prospects"
"141521800004","Punch - Prospects"
"135377400004","Punch - Prospects"
"100842200004","Punch - Prospects"
"103444900004","Punch - Prospects"
"119129600004","Punch - Prospects"
"126003200004","Punch - Prospects"
"100780800004","Punch - Prospects"
"140157900004","Punch - Prospects"
"134752500004","Punch - Prospects"
"141225200004","Punch - Prospects"
"118171400004","Punch - Prospects"
"106237700004","Punch - Prospects"
"134632000004","Punch - Prospects"
"118172500004","Punch - Prospects"
"104030000004","Punch - Prospects"
"136789400004","Punch - Prospects"
"180080700004","Punch - Prospects"
"102318500004","Punch - Prospects"
"132690700004","Punch - Prospects"
"100970700004","Punch - Prospects"
"133519400004","Punch - Prospects"
"100032400129","Punch - Prospects"
"139733200004","Punch - Prospects"
"101640100004","Punch - Prospects"
"112052100004","Punch - Prospects"
"100402800004","Punch - Prospects"
"181259900004","Punch - Prospects"
"112051300004","Punch - Prospects"
"134175700004","Punch - Prospects"
"100014800109","Punch - Prospects"
"101067400004","Punch - Prospects"
"107589700004","Punch - Prospects"
"142711900004","Punch - Prospects"
"124882600004","Punch - Prospects"
"132897900004","Punch - Prospects"
"102411800004","Punch - Prospects"
"112127200004","Punch - Prospects"
"106562600004","Punch - Prospects"
"137384100004","Punch - Prospects"
"117539700004","Punch - Prospects"
"134353300004","Punch - Prospects"
"142711600004","Punch - Prospects"
"140800000004","Punch - Prospects"
"102804600004","Punch - Prospects"
"181255800004","Punch - Prospects"
"137220800004","Punch - Prospects"
"112171600004","Punch - Prospects"
"106947900004","Punch - Prospects"
"100913500004","Punch - Prospects"
"134040000004","Punch - Prospects"
